case_id,model_profile,mechanism,family,context_records,seed,split,purpose,attempt_id,arm,pair_index,concurrency,request_id,table_sha256,table_index,within_table_position,first_query_of_table,observed,status,correct,expected,output,output_token_ids,input_token_ids_sha256,input_tokens,native_reused_tokens,native_new_tokens,native_prompt_ms,native_generation_ms,generated_tokens,client_end_to_end_ns,client_queue_before_dispatch_ns,native_request_proxy_ns,client_ttft_ns,original_prompt_characters,original_prompt_sha256,transformed_prompt_characters,intervention_duration_ns,intervention_decision
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-42106cba8aa8443eb1245b2043b65235,candidate,1,1,r122,8f66e2c926b626d3de1bc31e5816ffed29e15bb75a4715096d4da2d970e0bbc4,15,2,False,True,SUCCEEDED,False,COSTR,CPTSJ,"[34, 73693, 41, 151645]",38e79f0d833e828c4822a3990e14fb1ae2a9e2695540270ef1171adcd4fe768e,91,70,21,150.059,73.456,4,114336934559,114104929459,232005100,114281862773,1363,af176977dc39300c4b10f1a173a8d207d5cc5556a74915e2cda7ddf0902145e8,229,57076,CERTIFIED_SLICE
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-42106cba8aa8443eb1245b2043b65235,candidate,1,1,r123,8f66e2c926b626d3de1bc31e5816ffed29e15bb75a4715096d4da2d970e0bbc4,15,3,False,True,SUCCEEDED,False,CGRDB,CNWQO,"[28668, 54, 48, 46, 151645]",f8985c3ecc74084e430129ebf83e353ea7afe685dbb1e185c78a7ecf2e92ad42,94,70,24,166.857,97.717,5,115379865652,115108045611,271820041,115300906498,1363,e741094d23eed80a18710c022c19fb92c612a85e0802f400a6115924b2059b2a,229,57767,CERTIFIED_SLICE
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-42106cba8aa8443eb1245b2043b65235,candidate,1,1,r124,8f66e2c926b626d3de1bc31e5816ffed29e15bb75a4715096d4da2d970e0bbc4,15,4,False,True,SUCCEEDED,False,CCGKT,CCTQ,"[34, 1162, 48, 151645]",6d9a511a978d0f80c63f74ca3693c8316a7272b5115048d65a6dc683f6317342,94,70,24,166.925,73.285,4,116353625115,116104798177,248826938,116298952981,1363,6ae1435dde3e244df6d005dd718ddddccb53e632614d0fe66c578d68cb3a07c0,229,55654,CERTIFIED_SLICE
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-42106cba8aa8443eb1245b2043b65235,candidate,1,1,r125,8f66e2c926b626d3de1bc31e5816ffed29e15bb75a4715096d4da2d970e0bbc4,15,5,False,True,SUCCEEDED,True,CLJJB,CLJJB,"[3140, 41, 46107, 151645]",c152087ee1feef7719697b7c95e2a399413aaf8069dfbeef19fd7d4b776e78a6,92,70,22,162.839,76.343,4,117358810218,117112321777,246488441,117289958732,1363,bd2710a68e9c46dea470123f7a922b467e0d4aee871da4bbf136c161a4b05937,229,56815,CERTIFIED_SLICE
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-42106cba8aa8443eb1245b2043b65235,candidate,1,1,r126,8f66e2c926b626d3de1bc31e5816ffed29e15bb75a4715096d4da2d970e0bbc4,15,6,False,True,SUCCEEDED,False,CGHDP,CAFFG,"[5049, 1748, 38, 151645]",6351d0c137f78b680cfeae9edbd2c0b4e214ab525d68226b16c58d55742f8402,92,70,22,155.894,73.468,4,118352006951,118114653703,237353248,118296835879,1363,20917bc5fbd9eb1b384e751186f045908bc1ba932a0910081ecf3bc2b9cc6ba3,229,59550,CERTIFIED_SLICE
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-42106cba8aa8443eb1245b2043b65235,candidate,1,1,r127,8f66e2c926b626d3de1bc31e5816ffed29e15bb75a4715096d4da2d970e0bbc4,15,7,False,True,SUCCEEDED,False,CMXNQ,CESFC,"[34, 1570, 6754, 151645]",045d694393edf06d9d9148be61b2a1e17c2f9accf53a5683e77fbcccd90c241b,91,70,21,150.255,73.306,4,119344126631,119112350987,231775644,119288861234,1363,b34741bcc7bce1711dfafc2279251671aed5208c0421ea74acf0f04656c57c5e,229,55333,CERTIFIED_SLICE
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r000,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,0,True,True,SUCCEEDED,False,CPMYY,CPSRC,"[34, 5012, 7380, 151645]",033862f48a679085ffcb806caa64e6b2eae501ec953a4da3420085997efed2a2,597,0,597,3602.269,79.39,4,4453436843,762061931,3691374912,4397214135,1363,46a20e2cd2517678bc1d052bd354fe98784992d12b72847556c662d87bec0e58,1363,33582,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r001,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,1,False,True,SUCCEEDED,False,CGSHN,CCHJR,"[34, 2149, 84692, 151645]",d57d74e98cc62f90589c567a4249a889cc21dd8e196cb169debb8cdd41846dad,598,586,12,107.574,78.89,4,5022273038,4828563943,193709095,4962411994,1363,62643a2c77e231809bcc40d0db86864ec9082632da19c948a0fb88828715bfdd,1363,13776,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r002,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,2,False,True,SUCCEEDED,False,CVLSS,CNYXW,"[34, 23054, 55, 54, 151645]",0ce07440cc1767df254f55b6fdc35c168974bddab1d3996438e175b827f07a35,599,586,13,115.712,105.125,5,5255299809,5027090758,228209051,5166370671,1363,1b2882d6187baa69a684bd4d30cf9f58adb18fca991d328bae64a096c46bf43e,1363,12683,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r003,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,3,False,True,SUCCEEDED,False,CRPUP,CYOCM,"[34525, 7612, 44, 151645]",470f76c2fdccce2005da4381fd76d5f9ef734a9ffdb129a4869fdeeb6463544e,598,586,12,107.704,78.659,4,6032101584,5838363846,193737738,5972382363,1363,6e36a84afbb9bbb641510a9998f1ac8e201471cd67d64a6bea3c9bddf4e14888,1363,12393,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r004,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,4,False,True,SUCCEEDED,True,CUTKR,CUTKR,"[34, 1381, 61884, 151645]",bbe716a58f4f734003f44697ef6a56563825e1d6676cb0d2ccf2d0087c41a16f,598,586,12,107.424,78.911,4,7013817083,6819952850,193864233,6954776024,1363,2a57186a05c12b48c927c327514383de819d29fb8189f7947535ccd07d070ac1,1363,13575,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r005,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,5,False,True,SUCCEEDED,True,CFUPJ,CFUPJ,"[9650, 3124, 41, 151645]",b359f40abc321ac40525ca1b8c87a680fdfed95010b60fd3583b8d33aa5aad3c,598,586,12,107.908,79.125,4,7212708467,7018243476,194464991,7152489277,1363,21deaf70bfe9c4408ee616031a12cbf9fcdc2e70d48b97908ec15cd96b297208,1363,13525,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r006,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,6,False,True,SUCCEEDED,True,CXTBZ,CXTBZ,"[34, 9036, 33, 57, 151645]",604128c3ce4c84709c49671ff33c3817262c72405406bb1eedb6a2fd20ca910b,598,586,12,107.613,105.005,5,8054746403,7834802635,219943768,7975181662,1363,afad4484c7f2be102c690d91cc6cf0c3f622bd7b73aa26a3d9abd5d500f7b859,1363,13735,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r007,363708ff503f422442a84205041663204f6ca24df6094fb6ccdee1fa90089452,0,7,False,True,SUCCEEDED,False,CZGRP,CIBCF,"[34, 3256, 9650, 151645]",731a74ecdbf859434e6613b5b285f303a91eb6e01b0796a67bf997fb99567737,598,586,12,107.29,78.666,4,9027580655,8834473029,193107626,8968353339,1363,b8be704bc547f624db9812f2b568d99e94cc4916ccfb8c5e7eb711c8f42838cd,1363,12674,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r008,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,0,True,True,SUCCEEDED,False,CWFKL,CFQFO,"[9650, 48, 3788, 151645]",05bf5bae67120574930344732034ed0c4de835210b48c5c3d531eef038867049,588,70,518,3144.551,78.759,4,12263306285,9032374731,3230931554,12207507716,1363,ac4cc2b9be334d20d7abb481a8178eac3c99c7557e38e337568e47f2a77f4311,1363,12603,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r009,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,1,False,True,SUCCEEDED,False,CYRPH,CNYJI,"[34, 23054, 45064, 151645]",32a0e86535a14dc55cd261d8057e02b33ea8a805f0a3c17ebce4cc0537a86204,590,577,13,115.047,78.952,4,13058753037,12856947013,201806024,12999204504,1363,2f5979949a4917fc8241b554544f219cf063867eba12c4046d788679fce0bf99,1363,12583,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r010,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,2,False,True,SUCCEEDED,False,CZYFF,CYJVZ,"[34525, 77891, 57, 151645]",e379d691b8db17c27495eb768a5a752f4873f921e9a898f6a91da0c226d40083,589,577,12,107.178,78.808,4,14049429302,13855943903,193485399,13989448395,1363,57dd3227af8a9c5edd6d2996ddc8504ae6b10521ee898fe4baedea32a952c3b1,1363,13214,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r011,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,3,False,True,SUCCEEDED,False,CTKDB,CSPRE,"[34, 4592, 787, 151645]",e54babebf3f069a37eb45c9999005ca6f6b00b44d10803e58bdb65ea2dd4f670,588,577,11,100.898,78.783,4,14241021250,14053918532,187102718,14172453442,1363,9db9f9473da8a4185efab85dcb1e5b575daa59c573f59082b8d45c973d9009ac,1363,12794,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r012,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,4,False,True,SUCCEEDED,False,CSRKR,CMMJD,"[34, 8035, 49915, 151645]",c7b9c0c444a0889ae968d2351e059976c9536dbd0415091a0b092b6254347d29,589,577,12,107.272,78.804,4,15064568105,14871133080,193435025,14985541826,1363,51aef925bf2e21cde531d2e9ed3d7d5b074e01a8586c558edec29a1f2e27ad26,1363,16401,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r013,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,5,False,True,SUCCEEDED,False,CACZZ,CMMJD,"[34, 8035, 49915, 151645]",b061f0a86f595f3abed4574f75fdf53131dde68d590dc2d34f9c1732d91b2b7e,589,577,12,108.268,78.676,4,16053967927,15858876721,195091206,15977000026,1363,56a5526b35a6f75009b5c73bf2c0adc0582d2c85cbc3b8fd0c1424db6ecb601c,1363,12593,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r014,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,6,False,True,SUCCEEDED,False,CZBSR,CFQFO,"[9650, 48, 3788, 151645]",8a15bf5feeb66c067cc0fdcbf0c53b73e89d8b7f425a722f966fe4a40cbf77e1,588,577,11,100.955,78.998,4,16249903833,16062183006,187720827,16179178022,1363,48e352842dbe7f865932293e363c270ffed75c35c9b19ede09c7301ce8e9a319,1363,12494,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r015,bbf57066674006b1972ce3add31d36a2e3d882ffc9ff1ba72f67913cea899c51,1,7,False,True,SUCCEEDED,True,COTWX,COTWX,"[34, 1793, 65376, 151645]",8abc18063fb8ff76bb02536570fac150cbd102bd9c081f3ad42d305a18779078,589,577,12,107.177,78.785,4,17063623622,16870048195,193575427,16991540496,1363,14fc110e6cd44c7d2dd68eaa1189f218d157972b60a64e8d8ab7275b0c2e014c,1363,12223,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r016,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,0,True,True,SUCCEEDED,False,CYQXC,CKCTL,"[3021, 23871, 151645]",8d861811e0b6fb10124a9b70c95b11f5ff29be630b7b7334587a7baca0641472,592,70,522,3175.369,52.63,3,20319807331,17068537872,3251269459,20306792555,1363,abb823b0aeda7f2f7b3fbe07b498af54f18e3364ad89c516bb43bb4c798a3094,1363,12393,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r017,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,1,False,True,SUCCEEDED,False,CDHWT,CCHLT,"[34, 2149, 27404, 151645]",b4cff11893d457085f4a4ad5b16a9a5a8a24ca62516ab118e55ab8894aa33b28,592,581,11,100.693,78.474,4,21050248862,20864886140,185362722,20970542989,1363,ed0977d1d7caa6d2463c889e2f3e81e628c6164d34f820c637db9d24b4b1c709,1363,12313,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r018,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,2,False,True,SUCCEEDED,True,CNRRZ,CNRRZ,"[28668, 8106, 57, 151645]",1cda94dc7ee2cded2a913d7152c0708d8ceebb4bebb095f9855aaa349d13935f,593,581,12,107.986,78.789,4,21250811574,21057624450,193187124,21180827091,1363,74a1b1ad265ad449eda4a8fe5a9b30fd41770463cae862ae32731d55547005e8,1363,13104,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r019,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,3,False,True,SUCCEEDED,True,CUMQJ,CUMQJ,"[34, 2794, 48, 41, 151645]",c396402f8e91bf3295dd78a90dc25a522c59847fa2cd7efb25051f04989ef61d,593,581,12,107.909,104.746,5,22096274470,21877137563,219136907,21999530959,1363,f49a733b301495f3facd290645d2655a42adba3a7c886867f2afd97454d9996a,1363,12583,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r020,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,4,False,True,SUCCEEDED,False,CAUJV,CVCDF,"[34, 11287, 5262, 151645]",09b2e641f683cea6879707819d100c1d3e29298750761ec5bb1c7a38869c2c10,593,581,12,107.437,78.761,4,23055345214,22862948650,192396564,22985781373,1363,bda301a37b5cb597bdd60684a320cf07750bbd7bc7989072f951007b07597e31,1363,12403,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r021,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,5,False,True,SUCCEEDED,False,CSZOY,CLOOF,"[34, 1593, 12483, 151645]",5d890532bfc3e6017fcd597321c29ce080e11f6e8875bd5d28383f88abac670c,593,581,12,107.812,78.924,4,23253525564,23060677351,192848213,23182881024,1363,43560eecf4370eac2a987cf281d4bd83c9fba317ae5924d72d49202e9e225a87,1363,12263,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r022,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,6,False,True,SUCCEEDED,True,CCWWE,CCWWE,"[3706, 54, 12457, 151645]",988208b1ab4208d604a6affb96bad76efa543c369f3b05a25ac547d96b4ab09c,593,581,12,107.385,78.929,4,24069617945,23877229667,192388278,23999934783,1363,a40ac1f1413916556668a74ba0626563f29bdfee163161d3afeccb05a221dace,1363,12283,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r023,3f36045073a7e3ea0bdc2d225bc8f1527be54ad91409eceb85f08880257b6cda,2,7,False,True,SUCCEEDED,False,CEPWU,CJPTE,"[34, 27188, 2446, 151645]",8f9da2db82f3398ee0824e8e5b8d555eef46282b63cae3bd20aa9482680152e1,593,581,12,107.761,78.947,4,24271930632,24079074083,192856549,24201806009,1363,5c1221f0c5a91aa12e9caf909ccc7c1f9e76209010f5c9427e1db04d73e1e375,1363,12293,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r024,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,0,True,True,SUCCEEDED,True,CCVHU,CCVHU,"[3706, 53, 88014, 151645]",f4bd0097eaaff08d8be5f9d0eae320d244fc9fc57430f17b7780aef7082f9db9,585,70,515,3126.589,85.719,4,28114375815,24877424646,3236951169,28050123794,1363,6da5e8b92920c05cf6df97354d80283c1fc1ecdae1579e1b1e4d9cadeff5aed4,1363,12603,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r025,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,1,False,True,SUCCEEDED,True,CGPTV,CGPTV,"[8798, 2828, 53, 151645]",0af88e9549ab402d339f09ebe331aa0b9e0f652925f67a5a47439f36300bb1f7,585,573,12,107.605,79.626,4,29137930671,28927707582,210223089,29064997474,1363,15032f6b1fb8f9b1020c4be3e47122f1d71b1ffe6e5adcacebea69a9e70057d4,1363,12784,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r026,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,2,False,True,SUCCEEDED,False,CABHE,CFLDL,"[34, 6126, 16524, 151645]",a48cbe5d6cedf89437d89b6f7af878e4219b59603775fe78c38e83ce2d733ef1,585,573,12,109.253,80.714,4,30109393471,29912126399,197267072,30052992392,1363,9fe24cfc42d7b52dcbe5e4cd3eee7a12b586d2a61feddb531a3d83f0511eaf8a,1363,12644,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r027,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,3,False,True,SUCCEEDED,False,CPPCX,CIXJZ,"[34, 5396, 41, 57, 151645]",d65c94760c43ca0ab7da4fe40853cc5a3f05ef73d67a2d8a2b8de5600b7090b0,585,573,12,107.304,104.995,5,31108054287,30888052832,220001455,31021564647,1363,61f323844c1168f27073c00e4eb22e2019f86ef3a0c1771499e0f125ddfb2867,1363,12704,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r028,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,4,False,True,SUCCEEDED,False,CPONM,CYSFR,"[34, 9394, 10504, 151645]",cf32c15a3e8b1cbaccd9658200e5b8bab10126e2598b6c3d9a2eac540efdcadd,585,573,12,107.7,79.384,4,31308212216,31111837734,196374482,31246415262,1363,d78062e969aa2e66921ac7b245aed3a0b533eb289224e8facac30c3c1cf97413,1363,12644,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r029,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,5,False,True,SUCCEEDED,False,CJMAE,CAGWP,"[34, 1890, 25674, 151645]",bfefe925987483e98b9f4a8d6378a2e686935043557ca51c47886977c8deb3ff,585,573,12,107.67,78.843,4,32125224007,31931161695,194062312,32065392368,1363,c9c02d29d7b755f4e81bafd32eb1b1587f5b4151b8b4971a8dae6a2caa2f5fa8,1363,12924,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r030,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,6,False,True,SUCCEEDED,True,CCERZ,CCERZ,"[3706, 640, 57, 151645]",4744c9e8e7a90e04cfa38f9fe90cf57a517b49f0074fa52443cca4a63f9a9eae,584,573,11,100.276,78.582,4,33103631084,32917369400,186261684,33035137644,1363,982cff77b0eb67f0013d0c6392752d9935cee0e8a4309f2c4887145cfcc69ca8,1363,12884,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r031,97d1a0ffe814888e0b953ccdbaebac51e9405046c416b2d26277c67210d2c04d,3,7,False,True,SUCCEEDED,False,CKLFH,CFLDL,"[34, 6126, 16524, 151645]",5195c8a2ec5fa4ea8cbf864a396ce54f861ae6324e1b08b9e00e335b4dc2a6d7,584,573,11,100.645,78.952,4,33299972104,33110386849,189585255,33243120947,1363,97a47b0e3c30422bf0db0909d70f409c3e770799f837a5a0e75208bc19aa7fba,1363,12393,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r032,49a4a6f3b0d4bdbce0372394528fcbda918e69727938772e103f943fa24f070f,4,0,True,True,SUCCEEDED,True,CQGEK,CQGEK,"[34, 48, 10777, 42, 151645]",af56022505653d55db573ec6770572c471468040665a4aae51c4786c0f613edb,603,70,533,3256.598,105.11,5,37311670667,33942161857,3369508810,37223881190,1363,7a3fb58260bb4b5f8149e35d06c681fee19ca0772a928a9efb73e0f4fe368ef0,1363,14006,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r033,49a4a6f3b0d4bdbce0372394528fcbda918e69727938772e103f943fa24f070f,4,1,False,True,SUCCEEDED,False,COXCY,CSDXG,"[34, 5491, 55, 38, 151645]",14e968b1c682dcb432580793e9eabbdc5f89723c5ce3fca7185db9ab9d0c6571,603,591,12,108.185,105.074,5,38164366777,37943732694,220634083,38078365515,1363,73d69d0565aef5f583b4df19319ad6f54c25df6eef583668e94489ad46e96f40,1363,12243,IDENTITY
h2-small-reuse64,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,64,940193,confirmation,MEASUREMENT,attempt-25827902e9144fe2aee55df753eb5dd2,baseline,1,1,r034,49a4a6f3b0d4bdbce0372394528fcbda918e69727938772e103f943fa24f070f,4,2,False,True,SUCCEEDED,True,CNZPJ,CNZPJ,"[28668, 57, 94235, 151645]",c6c3106c400eb3c47ae7b266f82327307763aa40d9a8ad109857d72b1e1aab84,603,591,12,107.674,78.88,4,39145419403,38947808972,197610431,39082412538,1363,cd9ef14558486ae9e2112e824149cf504dc35d0aece3a9be7ca0944fc3b71752,1363,12132,IDENTITY
